txt,txt.1,num,num.1,num.2
bronchitis,bronchiectasis,1,1,0.75009996
lymphopenia,neutropenia,1,1,0.648791844
lymphopenia,leukopenia,1,1,0.866052293
leukopenia,neutropenia,1,1,0.765956562
leukopenia,systemic mastocytosis,1,1,0.624946421
leukopenia,lymphopenia,1,1,0.866052293
inflammatory breast carcinoma,breast cancer,1,1,0.672798158
inflammatory breast carcinoma,adenocarcinoma,1,1,0.637323744
heart lipoma,capillary hemangioma,1,1,0.615601636
myositis,dermatomyositis,1,1,0.764936186
chronic lymphocytic leukemia/small lymphocytic lymphoma,lymphoma,1,1,0.81884058
chronic lymphocytic leukemia/small lymphocytic lymphoma,non-Hodgkin lymphoma,1,1,0.747763572
chronic lymphocytic leukemia/small lymphocytic lymphoma,nodal marginal zone lymphoma,1,1,0.613528392
chronic lymphocytic leukemia/small lymphocytic lymphoma,chronic lymphocytic leukemia,1,1,0.941547267
chronic lymphocytic leukemia/small lymphocytic lymphoma,esophagus lymphoma,1,1,0.643616465
chronic lymphocytic leukemia/small lymphocytic lymphoma,leukemia,1,1,0.646748724
chronic lymphocytic leukemia/small lymphocytic lymphoma,hematologic cancer,1,1,0.6104411
chronic lymphocytic leukemia/small lymphocytic lymphoma,chest wall lymphoma,1,1,0.690837034
chronic lymphocytic leukemia/small lymphocytic lymphoma,B-cell lymphoma,1,1,0.711437566
chronic lymphocytic leukemia/small lymphocytic lymphoma,reticulosarcoma,1,1,0.615418955
chronic lymphocytic leukemia/small lymphocytic lymphoma,Hodgkin's lymphoma,1,1,0.747763572
pulmonary hypertension,artery disease,1,1,0.765956562
pulmonary hypertension,peripheral artery disease,1,1,0.648791844
pulmonary hypertension,hypertension,1,1,0.874568516
pulmonary hypertension,vascular disease,1,1,0.6675242
pulmonary hypertension,renal artery disease,1,1,0.670234416
pulmonary hypertension,coronary artery disease,1,1,0.648791844
connective tissue disease,bone disease,1,1,0.856979405
connective tissue disease,bone deterioration disease,1,1,0.672099424
connective tissue disease,ischemic bone disease,1,1,0.751436147
connective tissue disease,erythema nodosum,1,1,0.642857143
connective tissue disease,osteonecrosis,1,1,0.672099424
connective tissue disease,pneumoconiosis,1,1,0.618138859
connective tissue disease,osteoporosis,1,1,0.611631275
connective tissue disease,endocrine exophthalmos,1,1,0.677644373
connective tissue disease,alveolar periostitis,1,1,0.746963563
connective tissue disease,chronic orbital inflammation,1,1,0.677644373
connective tissue disease,limited scleroderma,1,1,0.607400031
connective tissue disease,musculoskeletal system disease,1,1,0.828767123
connective tissue disease,interstitial lung disease,1,1,0.669946333
connective tissue disease,pulmonary fibrosis,1,1,0.618138859
connective tissue disease,scleroderma,1,1,0.746963563
connective tissue disease,Ludwig's angina,1,1,0.642857143
connective tissue disease,localized scleroderma,1,1,0.6675242
connective tissue disease,systemic lupus erythematosus,1,1,0.634354333
acne,epidermal nevus,1,1,0.631268437
acne,dermatitis,1,1,0.631268437
endobronchial leiomyoma,lung benign neoplasm,1,1,0.798025135
endobronchial leiomyoma,hemangioma of lung,1,1,0.653836265
endobronchial leiomyoma,benign pleural mesothelioma,1,1,0.607297966
endobronchial leiomyoma,lung clear cell-sugar-tumor,1,1,0.721558371
malignant triton tumor,neuroectodermal tumor,1,1,0.603838955
cerebrovascular disease,stroke,1,1,0.908918683
cerebrovascular disease,ischemic stroke,1,1,0.834743522
cerebrovascular disease,hemorrhagic stroke,1,1,0.834743522
cerebrovascular disease,traumatic brain injury,1,1,0.639624539
cerebrovascular disease,familial febrile seizures,1,1,0.639624539
cerebrovascular disease,vertebral artery occlusion,1,1,0.785246075
cerebrovascular disease,carotid stenosis,1,1,0.795762576
cerebrovascular disease,vertebrobasilar insufficiency,1,1,0.739556866
cerebrovascular disease,intracranial arterial disease,1,1,0.908918683
cerebrovascular disease,vascular disease,1,1,0.663934426
cerebrovascular disease,brain ischemia,1,1,0.847188264
cerebrovascular disease,carotid artery thrombosis,1,1,0.70177635
cerebrovascular disease,cerebral arterial disease,1,1,0.79330959
cerebrovascular disease,intracranial embolism,1,1,0.908918683
cerebrovascular disease,brain angioma,1,1,0.622779621
cerebrovascular disease,brain disease,1,1,0.737521515
cerebrovascular disease,intracranial hypertension,1,1,0.639624539
chest wall lymphoma,lymphoma,1,1,0.859911813
chest wall lymphoma,non-Hodgkin lymphoma,1,1,0.795121022
chest wall lymphoma,nodal marginal zone lymphoma,1,1,0.671204115
chest wall lymphoma,N1 diffuse large B-cell lymphoma,1,1,0.636848591
chest wall lymphoma,chronic lymphocytic leukemia,1,1,0.732315254
chest wall lymphoma,esophagus lymphoma,1,1,0.690425357
chest wall lymphoma,ovarian lymphoma,1,1,0.630757689
chest wall lymphoma,hematologic cancer,1,1,0.636094675
chest wall lymphoma,thymic carcinoma,1,1,0.619024311
chest wall lymphoma,thoracic cancer,1,1,0.65581854
chest wall lymphoma,chronic lymphocytic leukemia/small lymphocytic lymphoma,1,1,0.690837034
chest wall lymphoma,B-cell lymphoma,1,1,0.758959432
chest wall lymphoma,reticulosarcoma,1,1,0.651210929
chest wall lymphoma,Hodgkin's lymphoma,1,1,0.795121022
hepatocellular carcinoma,liver cancer,1,1,0.822162504
retinal edema,hypertensive retinopathy,1,1,0.769014709
retinal edema,retinal perforation,1,1,0.681554161
retinal edema,macular degeneration,1,1,0.635311359
retinal edema,eye degenerative disease,1,1,0.663901052
B-cell lymphoma,lymphoma,1,1,0.890542907
B-cell lymphoma,non-Hodgkin lymphoma,1,1,0.936779284
B-cell lymphoma,nodal marginal zone lymphoma,1,1,0.883317153
B-cell lymphoma,N1 diffuse large B-cell lymphoma,1,1,0.837364837
B-cell lymphoma,chronic lymphocytic leukemia,1,1,0.754311144
B-cell lymphoma,esophagus lymphoma,1,1,0.708729473
B-cell lymphoma,ovarian lymphoma,1,1,0.644552743
B-cell lymphoma,hematologic cancer,1,1,0.657079127
B-cell lymphoma,chronic lymphocytic leukemia/small lymphocytic lymphoma,1,1,0.711437566
B-cell lymphoma,chest wall lymphoma,1,1,0.758959432
B-cell lymphoma,reticulosarcoma,1,1,0.671968191
B-cell lymphoma,Hodgkin's lymphoma,1,1,0.822981995
radiation cystitis,bladder diverticulum,1,1,0.624946421
thyroiditis,Riedel's fibrosing thyroiditis,1,1,0.866052293
thyroiditis,postsurgical hypothyroidism,1,1,0.624946421
thyroiditis,hypothyroidism,1,1,0.721603563
thyroiditis,thyroid gland disease,1,1,0.853629977
thyroiditis,thyrotoxicosis,1,1,0.721603563
lymphatic system disease,hypersensitivity reaction disease,1,1,0.683544304
lymphatic system disease,splenic sequestration,1,1,0.751436147
lymphatic system disease,splenic disease,1,1,0.856979405
lymphatic system disease,malignant histiocytic disease,1,1,0.746963563
lymphatic system disease,immune system disease,1,1,0.828767123
lymphatic system disease,autoimmune disease,1,1,0.683544304
lymphatic system disease,lymph node disease,1,1,0.856979405
peptic ulcer disease,esophageal atresia/tracheoesophageal fistula,1,1,0.675324675
peptic ulcer disease,mucositis,1,1,0.675324675
peptic ulcer disease,gastric ulcer,1,1,0.847188264
peptic ulcer disease,diarrhea,1,1,0.675324675
peptic ulcer disease,gastroesophageal reflux disease,1,1,0.675324675
abdominal aortic aneurysm,artery disease,1,1,0.697098502
abdominal aortic aneurysm,vascular disease,1,1,0.616793779
abdominal aortic aneurysm,renal artery disease,1,1,0.611537516
abdominal aortic aneurysm,aortic aneurysm,1,1,0.886269343
end stage renal disease,kidney failure,1,1,0.765956562
end stage renal disease,acute kidney failure,1,1,0.648791844
end stage renal disease,kidney disease,1,1,0.6675242
end stage renal disease,chronic kidney disease,1,1,0.874568516
chronic kidney disease,obstructive nephropathy,1,1,0.624946421
chronic kidney disease,kidney failure,1,1,0.866052293
chronic kidney disease,nephritis,1,1,0.624946421
chronic kidney disease,acute kidney failure,1,1,0.741842214
chronic kidney disease,kidney disease,1,1,0.746963563
chronic kidney disease,proteinuria,1,1,0.624946421
chronic kidney disease,end stage renal disease,1,1,0.874568516
duodenal gastrinoma,small intestine cancer,1,1,0.721002561
thyrotoxicosis,Riedel's fibrosing thyroiditis,1,1,0.624946421
thyrotoxicosis,postsurgical hypothyroidism,1,1,0.624946421
thyrotoxicosis,hypothyroidism,1,1,0.721603563
thyrotoxicosis,thyroid gland disease,1,1,0.853629977
thyrotoxicosis,thyroiditis,1,1,0.721603563
Pancoast tumor,lung superior sulcus carcinoma,1,1,0.92332041
Pancoast tumor,lung disease,1,1,0.606956788
myocarditis,cardiomyopathy,1,1,0.802866755
myocarditis,heart conduction disease,1,1,0.623256466
myocarditis,heart disease,1,1,0.727035154
myocarditis,heart valve disease,1,1,0.629744438
myocarditis,congestive heart failure,1,1,0.623256466
lung superior sulcus carcinoma,Pancoast tumor,1,1,0.92332041
inflammatory liposarcoma,well-differentiated liposarcoma,1,1,0.914498813
perineural angioma,central nervous system chondroma,1,1,0.683330201
perineural angioma,benign ependymoma,1,1,0.621005562
perineural angioma,hemangioma of lung,1,1,0.601887105
perineural angioma,brain angioma,1,1,0.8302006
influenza,respiratory system disease,1,1,0.657303371
localized scleroderma,limited scleroderma,1,1,0.66579072
localized scleroderma,scleroderma,1,1,0.874568516
localized scleroderma,connective tissue disease,1,1,0.6675242
lung disease,lymphoid interstitial pneumonia,1,1,0.69924901
lung disease,pulmonary interstitial emphysema,1,1,0.641783186
lung disease,compensatory emphysema,1,1,0.641783186
lung disease,pneumoconiosis,1,1,0.683098592
lung disease,respiratory failure,1,1,0.871027652
lung disease,pulmonary edema,1,1,0.773678281
lung disease,bronchopulmonary dysplasia,1,1,0.871027652
lung disease,bronchial disease,1,1,0.73347548
lung disease,pulmonary sarcoidosis,1,1,0.667668459
lung disease,pleural disease,1,1,0.73347548
lung disease,pulmonary systemic sclerosis,1,1,0.646718147
lung disease,respiratory system disease,1,1,0.716624685
lung disease,pneumothorax,1,1,0.638877425
lung disease,obstructive lung disease,1,1,0.871027652
lung disease,idiopathic interstitial pneumonia,1,1,0.773678281
lung disease,asthma,1,1,0.638877425
lung disease,pulmonary tuberculosis,1,1,0.667668459
lung disease,interstitial lung disease,1,1,0.741962775
lung disease,chronic obstructive pulmonary disease,1,1,0.773678281
lung disease,lung benign neoplasm,1,1,0.642857143
lung disease,pulmonary fibrosis,1,1,0.683098592
lung disease,pleural empyema,1,1,0.638877425
lung disease,pulmonary immaturity,1,1,0.871027652
lung disease,toxic pneumonitis,1,1,0.773678281
lung disease,pneumonia,1,1,0.871027652
lung disease,lung clear cell-sugar-tumor,1,1,0.606956788
lung disease,pulmonary artery disease,1,1,0.695845697
lung disease,bronchitis,1,1,0.638877425
lung disease,Pancoast tumor,1,1,0.606956788
lung disease,bacterial pneumonia,1,1,0.659709619
lung disease,pulmonary embolism,1,1,0.646700747
lung disease,pulmonary eosinophilia,1,1,0.695845697
lung disease,bronchiectasis,1,1,0.638877425
lung disease,pulmonary emphysema,1,1,0.69924901
bullous pemphigoid,paraneoplastic pemphigus,1,1,0.76726385
acute pulmonary heart disease,cardiomyopathy,1,1,0.606428938
acute pulmonary heart disease,left ventricular failure,1,1,0.685183853
acute pulmonary heart disease,cardiac arrest,1,1,0.685183853
acute pulmonary heart disease,heart conduction disease,1,1,0.606428938
acute pulmonary heart disease,heart disease,1,1,0.71456914
acute pulmonary heart disease,heart valve disease,1,1,0.613503991
acute pulmonary heart disease,congestive heart failure,1,1,0.794061653
acute pulmonary heart disease,Cor pulmonale,1,1,0.887565662
acute pulmonary heart disease,pulmonary embolism and infarction,1,1,0.890293907
Cor pulmonale,cardiomyopathy,1,1,0.67508355
Cor pulmonale,left ventricular failure,1,1,0.771981029
Cor pulmonale,cardiac arrest,1,1,0.771981029
Cor pulmonale,heart conduction disease,1,1,0.67508355
Cor pulmonale,heart disease,1,1,0.786365363
Cor pulmonale,heart valve disease,1,1,0.681006198
Cor pulmonale,congestive heart failure,1,1,0.883958411
Cor pulmonale,acute pulmonary heart disease,1,1,0.887565662
Cor pulmonale,pulmonary embolism and infarction,1,1,0.799830612
pulmonary embolism and infarction,left ventricular failure,1,1,0.617454059
pulmonary embolism and infarction,cardiac arrest,1,1,0.617454059
pulmonary embolism and infarction,heart disease,1,1,0.658601394
pulmonary embolism and infarction,congestive heart failure,1,1,0.723943927
pulmonary embolism and infarction,acute pulmonary heart disease,1,1,0.890293907
pulmonary embolism and infarction,Cor pulmonale,1,1,0.799830612
gastroesophageal reflux disease,esophageal atresia/tracheoesophageal fistula,1,1,0.675324675
gastroesophageal reflux disease,mucositis,1,1,0.675324675
gastroesophageal reflux disease,diarrhea,1,1,0.675324675
gastroesophageal reflux disease,peptic ulcer disease,1,1,0.675324675
reticulosarcoma,lymphoma,1,1,0.759669126
reticulosarcoma,non-Hodgkin lymphoma,1,1,0.711246201
reticulosarcoma,nodal marginal zone lymphoma,1,1,0.608786067
reticulosarcoma,chronic lymphocytic leukemia,1,1,0.643537127
reticulosarcoma,esophagus lymphoma,1,1,0.600507912
reticulosarcoma,chronic lymphocytic leukemia/small lymphocytic lymphoma,1,1,0.615418955
reticulosarcoma,chest wall lymphoma,1,1,0.651210929
reticulosarcoma,B-cell lymphoma,1,1,0.671968191
reticulosarcoma,Hodgkin's lymphoma,1,1,0.711246201
Hodgkin's lymphoma,lymphoma,1,1,0.936080998
Hodgkin's lymphoma,non-Hodgkin lymphoma,1,1,0.866822928
Hodgkin's lymphoma,nodal marginal zone lymphoma,1,1,0.729804234
Hodgkin's lymphoma,N1 diffuse large B-cell lymphoma,1,1,0.692907908
Hodgkin's lymphoma,chronic lymphocytic leukemia,1,1,0.790978028
Hodgkin's lymphoma,esophagus lymphoma,1,1,0.740740741
Hodgkin's lymphoma,leukemia,1,1,0.61820005
Hodgkin's lymphoma,ovarian lymphoma,1,1,0.670921289
Hodgkin's lymphoma,hematologic cancer,1,1,0.698054378
Hodgkin's lymphoma,chronic lymphocytic leukemia/small lymphocytic lymphoma,1,1,0.747763572
Hodgkin's lymphoma,chest wall lymphoma,1,1,0.795121022
Hodgkin's lymphoma,B-cell lymphoma,1,1,0.822981995
Hodgkin's lymphoma,reticulosarcoma,1,1,0.711246201
upper lip cancer,esophageal cancer,1,1,0.605700379
chronic intestinal vascular insufficiency,inflammatory bowel disease,1,1,0.721603563
chronic intestinal vascular insufficiency,anal fistula,1,1,0.624946421
chronic intestinal vascular insufficiency,protein-losing enteropathy,1,1,0.721603563
chronic intestinal vascular insufficiency,functional diarrhea,1,1,0.631268437
chronic intestinal vascular insufficiency,bowel dysfunction,1,1,0.721603563
vasculitis,artery disease,1,1,0.721603563
vasculitis,peripheral artery disease,1,1,0.624946421
vasculitis,limb ischemia,1,1,0.624946421
vasculitis,thrombosis,1,1,0.721603563
vasculitis,venous insufficiency,1,1,0.631268437
vasculitis,hypertension,1,1,0.624946421
vasculitis,retinal vascular occlusion,1,1,0.624946421
vasculitis,vascular disease,1,1,0.853629977
vasculitis,renal artery disease,1,1,0.649298597
vasculitis,ischemia,1,1,0.721603563
vasculitis,coronary artery disease,1,1,0.624946421
vasculitis,peripheral vascular disease,1,1,0.721603563
vasculitis,Shwartzman phenomenon,1,1,0.866052293
neuropathy,sensory peripheral neuropathy,1,1,0.866052293
neuropathy,chronic polyneuropathy,1,1,0.624946421
neuropathy,diabetic neuropathy,1,1,0.866052293
decubitus ulcer,epidermal nevus,1,1,0.624946421
decubitus ulcer,dermatitis,1,1,0.624946421
in situ carcinoma,pulmonary adenocarcinoma in situ,1,1,0.72896791
in situ carcinoma,disease of cellular proliferation,1,1,0.621212121
in situ carcinoma,lobular neoplasia,1,1,0.629963899
in situ carcinoma,adenocarcinoma in situ,1,1,0.841611759
in situ carcinoma,lung carcinoma in situ,1,1,0.841611759
milker's nodule,Coronavirus infectious disease,1,1,0.683544304
milker's nodule,louping ill,1,1,0.675324675
milker's nodule,Human papillomavirus infectious disease,1,1,0.683544304
bacterial pneumonia,idiopathic interstitial pneumonia,1,1,0.654984274
bacterial pneumonia,pulmonary tuberculosis,1,1,0.650524872
bacterial pneumonia,toxic pneumonitis,1,1,0.654984274
bacterial pneumonia,pneumonia,1,1,0.750278378
bacterial pneumonia,lung disease,1,1,0.659709619
lung carcinoma in situ,pulmonary adenocarcinoma in situ,1,1,0.858173732
lung carcinoma in situ,adenocarcinoma in situ,1,1,0.702522608
lung carcinoma in situ,in situ carcinoma,1,1,0.841611759
skin melanoma,melanoma,1,1,0.60301154
skin melanoma,skin squamous cell carcinoma,1,1,0.679839005
skin melanoma,skin cancer,1,1,0.826822621
skin melanoma,clear cell basal cell carcinoma,1,1,0.67869105
systemic lupus erythematosus,connective tissue disease,1,1,0.634354333
acute myeloid leukemia,acute myeloid leukemia with minimal differentiation,1,1,0.902864638
acute myeloid leukemia,acute myeloid leukemia with MLL rearrangement,1,1,0.902864638
acute myeloid leukemia,chronic leukemia,1,1,0.729954941
acute myeloid leukemia,leukemia,1,1,0.827252626
acute myeloid leukemia,hematologic cancer,1,1,0.767260851
Barrett's esophagus,esophagitis,1,1,0.721603563
Barrett's esophagus,peptic esophagitis,1,1,0.624946421
colorectal cancer,colorectal carcinoma,1,1,0.82881018
colorectal cancer,small intestine cancer,1,1,0.778447359
colorectal cancer,colon cancer,1,1,0.874155443
colorectal cancer,submucosal invasive colon adenocarcinoma,1,1,0.660969575
colorectal cancer,esophageal cancer,1,1,0.624183834
brain disease,La Crosse encephalitis,1,1,0.734597981
brain disease,stroke,1,1,0.678683386
brain disease,ischemic stroke,1,1,0.630599902
brain disease,hemorrhagic stroke,1,1,0.630599902
brain disease,traumatic brain injury,1,1,0.871027652
brain disease,Huntington's disease-like 1,1,1,0.720224554
brain disease,familial febrile seizures,1,1,0.871027652
brain disease,Eastern equine encephalitis,1,1,0.734597981
brain disease,hemiplegia,1,1,0.727668845
brain disease,pseudotumor cerebri,1,1,0.773678281
brain disease,intracranial arterial disease,1,1,0.678683386
brain disease,brain ischemia,1,1,0.624319128
brain disease,myelitis,1,1,0.638877425
brain disease,frontal lobe epilepsy,1,1,0.69924901
brain disease,plexopathy,1,1,0.632815778
brain disease,intracranial embolism,1,1,0.678683386
brain disease,cerebrovascular disease,1,1,0.737521515
brain disease,intracranial hypertension,1,1,0.871027652
acute myocardial infarction,artery disease,1,1,0.690005366
acute myocardial infarction,nonobstructive coronary artery disease,1,1,0.66579072
acute myocardial infarction,coronary artery vasospasm,1,1,0.66579072
acute myocardial infarction,vascular disease,1,1,0.607400031
acute myocardial infarction,renal artery disease,1,1,0.603280044
acute myocardial infarction,coronary artery disease,1,1,0.779214356
acute myocardial infarction,myocardial infarction,1,1,0.880639543
intracranial hypertension,La Crosse encephalitis,1,1,0.635716706
intracranial hypertension,traumatic brain injury,1,1,0.75009996
intracranial hypertension,Huntington's disease-like 1,1,1,0.616537062
intracranial hypertension,familial febrile seizures,1,1,0.75009996
intracranial hypertension,Eastern equine encephalitis,1,1,0.635716706
intracranial hypertension,hemiplegia,1,1,0.631268437
intracranial hypertension,pseudotumor cerebri,1,1,0.878091597
intracranial hypertension,cerebrovascular disease,1,1,0.639624539
intracranial hypertension,brain disease,1,1,0.871027652
pulmonary embolism,artery disease,1,1,0.640658138
pulmonary embolism,pulmonary artery disease,1,1,0.914650134
pulmonary embolism,lung disease,1,1,0.646700747
postpartum depression,depressive disorder,1,1,0.675650061
pulmonary eosinophilia,respiratory failure,1,1,0.603021536
pulmonary eosinophilia,bronchopulmonary dysplasia,1,1,0.603021536
pulmonary eosinophilia,obstructive lung disease,1,1,0.603021536
pulmonary eosinophilia,pulmonary immaturity,1,1,0.603021536
pulmonary eosinophilia,pneumonia,1,1,0.603021536
pulmonary eosinophilia,lung disease,1,1,0.695845697
cannabis abuse,opioid abuse,1,1,0.702522608
cannabis abuse,alcohol use disorder,1,1,0.702522608
cannabis abuse,substance abuse,1,1,0.841611759
multiple myeloma,"myeloid and lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB, and FGFR1",1,1,0.789936141
multiple myeloma,myeloid and lymphoid neoplasms associated with PDGFRB rearrangement,1,1,0.726045411
multiple myeloma,leukemia,1,1,0.624145786
multiple myeloma,hematologic cancer,1,1,0.704734324
bronchiectasis,bronchial disease,1,1,0.871027652
bronchiectasis,pleural disease,1,1,0.638877425
bronchiectasis,respiratory system disease,1,1,0.630392632
bronchiectasis,asthma,1,1,0.75009996
bronchiectasis,bronchitis,1,1,0.75009996
bronchiectasis,lung disease,1,1,0.638877425
neurofibroma of the esophagus,esophageal carcinoma,1,1,0.619436064
neurofibroma of the esophagus,esophageal cancer,1,1,0.739728533
pulmonary emphysema,pulmonary interstitial emphysema,1,1,0.887003648
pulmonary emphysema,compensatory emphysema,1,1,0.887003648
pulmonary emphysema,obstructive lung disease,1,1,0.784756555
pulmonary emphysema,chronic obstructive pulmonary disease,1,1,0.883209005
pulmonary emphysema,lung disease,1,1,0.69924901
diabetic neuropathy,sensory peripheral neuropathy,1,1,0.741842214
diabetic neuropathy,neuropathy,1,1,0.866052293
bowel dysfunction,inflammatory bowel disease,1,1,0.721603563
bowel dysfunction,anal fistula,1,1,0.624946421
bowel dysfunction,protein-losing enteropathy,1,1,0.721603563
bowel dysfunction,functional diarrhea,1,1,0.631268437
bowel dysfunction,chronic intestinal vascular insufficiency,1,1,0.721603563
eye degenerative disease,deprivation amblyopia,1,1,0.658656472
eye degenerative disease,open-angle glaucoma,1,1,0.658656472
eye degenerative disease,abnormal pupillary function,1,1,0.663901052
eye degenerative disease,hypertensive retinopathy,1,1,0.663901052
eye degenerative disease,traumatic glaucoma,1,1,0.658656472
eye degenerative disease,stenosis of lacrimal punctum,1,1,0.663901052
eye degenerative disease,vestibular nystagmus,1,1,0.658656472
eye degenerative disease,macular degeneration,1,1,0.732016083
eye degenerative disease,retinal edema,1,1,0.663901052
hypersensitivity vasculitis,hypersensitivity reaction disease,1,1,0.737272303
hypersensitivity vasculitis,immune system disease,1,1,0.61702662
peripheral vertigo,sensorineural hearing loss,1,1,0.686123427
peripheral vertigo,external ear disease,1,1,0.606992966
infected hydrocele,reproductive system disease,1,1,0.623084528
lymph node disease,splenic sequestration,1,1,0.638877425
lymph node disease,splenic disease,1,1,0.73347548
lymph node disease,malignant histiocytic disease,1,1,0.632815778
lymph node disease,immune system disease,1,1,0.716624685
lymph node disease,lymphatic system disease,1,1,0.856979405
obesity,morbid obesity,1,1,0.869122008
obesity,hypervitaminosis D,1,1,0.728944401
hypervitaminosis D,morbid obesity,1,1,0.633541621
hypervitaminosis D,obesity,1,1,0.728944401
drug dependence,alcohol dependence,1,1,0.702522608
drug dependence,nicotine dependence,1,1,0.702522608
